Mode,Time(s),Value
DCI,8.6775760651,4.189498E-06
DCI,8.6876802444,3.793607E-06
DCI,8.6981363297,4.207466E-06
DCI,8.7086029053,3.787617E-06
DCI,8.7401695251,3.681607E-06
DCI,8.7609148026,4.215252E-06
DCI,8.7719364166,4.124814E-06
DCI,8.7823686600,3.569608E-06
DCI,8.7928371429,4.134995E-06
DCI,8.8032360077,3.588774E-06
DCI,8.8189954758,3.678613E-06
DCI,8.8380870819,4.197284E-06
DCI,8.8484659195,3.706762E-06
DCI,8.8586187363,3.702570E-06
DCI,8.8686227798,3.745094E-06
DCI,8.8793029785,3.703169E-06
DCI,8.8896036148,3.735511E-06
DCI,8.9041776657,3.709158E-06
DCI,8.9245910645,3.664238E-06
DCI,8.9351558685,4.139787E-06
DCI,8.9454069138,3.609137E-06
DCI,8.9555072784,4.115830E-06
DCI,8.9658021927,3.564217E-06
DCI,8.9763727188,4.060129E-06
DCI,8.9941864014,4.262567E-06
DCI,9.0105037689,3.753479E-06
DCI,9.0213556290,3.794805E-06
DCI,9.0316495895,4.256578E-06
DCI,9.0417423248,3.777436E-06
DCI,9.0519790649,4.237412E-06
DCI,9.0625047684,3.745094E-06
DCI,9.0844287872,3.518100E-06
DCI,9.0974006653,3.895424E-06
